post_id,data_publicacao,texto,toxicity_score
PA001221,2023-02-27 23:19:37,Nao aguento mais esse povo de fora invadindo o territorio nacional como se fosse terra sem dono Cansei desse descaso com quem nasceu aqui.,0.6358
PA001222,2023-02-27 23:25:07,"Forasteiro que vem de longe explorar que tira recursos que sao dos cidadaos daqui Cada um no seu pais, simples assim.",0.9884
PA001223,2023-02-27 23:55:58,"Esse gringo que aparece aqui sem ser chamado chegando sem documentos validos Cada um no seu pais, simples assim.",0.9692
PA001224,2023-02-28 00:04:53,Esse refugiado que chega chegando sem documentos validos Vai embora pra sua terra.,0.8688
PA001225,2023-02-28 00:04:58,Gente que vem la de fora sem respeito que tira recursos que sao dos cidadaos daqui Vai embora pra sua terra.,0.7623
PA001226,2023-02-28 00:21:25,"Chega de invasao de sem qualquer respaldo legal querendo disputar espaco Nao e preconceito, e realidade.",0.8353
PA001227,2023-02-28 01:43:15,Estrangeiro sem visto regularizado ignorando as leis e vivendo como bem entende Nao ha mais espaco.,0.9847
PA001228,2023-02-28 01:47:29,"Sopa de legumes no frio, reconfortante e gostosa.",0.083
PA001229,2023-02-28 02:27:04,Nao aguento mais esse povo de fora que nao fala portugues e nao tem interesse em aprender Chega dessa invasao silenciosa.,0.7447
PA001230,2023-02-28 02:34:19,Imigrante que entra ilegalmente usando servico publico sem ter contribuido nada Fora.,0.8494
PA001231,2023-02-28 03:43:59,Imigrante ilegal que chega sem documentos que foi ao pais sem ser convidado Nao ha mais espaco.,0.8655
PA001232,2023-02-28 04:06:17,Nao aguento mais esse povo de fora querendo se beneficiar do sistema publico sem contribuir Nao ha mais espaco.,0.8751
PA001233,2023-02-28 05:52:22,Gente que vem la de fora sem respeito que tira recursos que sao dos cidadaos daqui Nao ha mais espaco.,0.8059
PA001234,2023-02-28 05:56:19,Estrangeiro sem visto regularizado ocupando vaga em hospital e escola que deveria ser do brasileiro Vai embora pra sua terra.,0.8852
PA001235,2023-02-28 06:17:57,Nao aguento mais esse povo de fora usando servico publico sem ter contribuido nada Cansei desse descaso com quem nasceu aqui.,0.9445
PA001236,2023-02-28 07:11:25,"Nao aguento mais esse povo de fora ocupando vaga em hospital e escola que deveria ser do brasileiro Cada um no seu pais, simples assim.",0.8831
PA001237,2023-02-28 07:44:43,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Esse pais e dos brasileiros.,0.7589
PA001238,2023-02-28 08:04:07,Imigrante ilegal que chega sem documentos que nao respeita nossa cultura e nossos costumes O brasileiro sofre enquanto isso acontece.,1.0
PA001239,2023-02-28 08:18:31,Estrangeiro sem visto regularizado que nao respeita nossa cultura e nossos costumes Alguem precisa falar a verdade.,0.8972
PA001240,2023-02-28 09:05:33,Chega de invasao de que tira recursos que sao dos cidadaos daqui Nao ha mais espaco.,0.9824
PA001241,2023-02-28 09:38:43,Estrangeiro sem visto regularizado tomando emprego de brasileiro honesto O brasileiro sofre enquanto isso acontece.,0.788
PA001242,2023-02-28 09:59:16,Esse povo estrangeiro que invade o pais querendo se beneficiar do sistema publico sem contribuir O brasileiro sofre enquanto isso acontece.,0.8685
PA001243,2023-02-28 10:13:11,"Viagem de fim de semana para cidade historica, valeu.",0.1061
PA001244,2023-02-28 10:42:49,Esse refugiado que chega usando servico publico sem ter contribuido nada Nao vou ficar calado sobre isso.,0.8274
PA001245,2023-02-28 10:50:07,Pedalada de tarde com vista incrivel do parque.,0.1109
PA001246,2023-02-28 11:14:23,Gente que vem la de fora sem respeito que nao respeita nossa cultura e nossos costumes O brasileiro sofre enquanto isso acontece.,0.8491
PA001247,2023-02-28 11:28:49,Esse gringo que aparece aqui sem ser chamado recebendo auxilio que deveria ir para o brasileiro Ate quando isso vai continuar?,0.6647
PA001248,2023-02-28 12:35:47,Imigrante ilegal que chega sem documentos chegando sem documentos validos Esse pais e dos brasileiros.,0.864
PA001249,2023-02-28 12:56:29,"Gente que vem la de fora sem respeito que nao se integra mas exige direitos iguais Cada um no seu pais, simples assim.",0.8176
PA001250,2023-02-28 12:58:55,Imigrante ilegal que chega sem documentos recebendo auxilio que deveria ir para o brasileiro Alguem precisa falar a verdade.,0.785
PA001251,2023-02-28 13:13:18,Chega de invasao de que nao respeita nossa cultura e nossos costumes Ate quando isso vai continuar?,0.7765
PA001252,2023-02-28 13:59:59,Forasteiro que vem de longe explorar chegando sem documentos validos Fora.,0.8065
PA001253,2023-02-28 15:20:59,Forasteiro que vem de longe explorar que foi ao pais sem ser convidado Nao ha mais espaco.,0.7869
PA001254,2023-02-28 15:41:34,Imigrante que entra ilegalmente que nao fala portugues e nao tem interesse em aprender Nao vou ficar calado sobre isso.,0.8605
PA001255,2023-02-28 15:56:09,Imigrante que entra ilegalmente recebendo auxilio que deveria ir para o brasileiro Chega dessa invasao silenciosa.,0.7393
PA001256,2023-02-28 17:00:09,Forasteiro que vem de longe explorar explorando nosso sistema de saude e previdencia Nao vou ficar calado sobre isso.,0.8192
PA001257,2023-02-28 17:46:47,Estrangeiro que nao tem nem documento sem qualquer respaldo legal querendo disputar espaco Cansei desse descaso com quem nasceu aqui.,0.899
PA001258,2023-02-28 17:49:07,Gente de fora que nao foi convidada que nao fala portugues e nao tem interesse em aprender Vai embora pra sua terra.,0.8328
PA001259,2023-02-28 18:01:43,Quem nao e daqui e quer mandar invadindo o territorio nacional como se fosse terra sem dono Vai embora pra sua terra.,0.7967
PA001260,2023-02-28 18:48:06,Chega de invasao de tomando emprego de brasileiro honesto Alguem precisa falar a verdade.,0.7683
PA001261,2023-02-28 18:50:34,"Quem nao e daqui e quer mandar ignorando as leis e vivendo como bem entende Nao e preconceito, e realidade.",0.9619
PA001262,2023-02-28 19:14:28,Esse povo estrangeiro que invade o pais ocupando vaga em hospital e escola que deveria ser do brasileiro Fora.,1.0
PA001263,2023-02-28 19:57:28,"Chega de invasao de querendo se beneficiar do sistema publico sem contribuir Cada um no seu pais, simples assim.",0.8134
PA001264,2023-02-28 20:16:34,Esse pessoal de outro pais que nao respeita nossa cultura e nossos costumes Vai embora pra sua terra.,0.956
PA001265,2023-02-28 21:29:04,"Gente que vem la de fora sem respeito que nao respeita nossa cultura e nossos costumes Cada um no seu pais, simples assim.",0.8075
PA001266,2023-02-28 21:56:47,Forasteiro que vem de longe explorar que nao respeita nossa cultura e nossos costumes O brasileiro sofre enquanto isso acontece.,0.8339
PA001267,2023-02-28 22:00:23,Chega de invasao de que nao respeita nossa cultura e nossos costumes Alguem precisa falar a verdade.,0.8532
PA001268,2023-02-28 22:39:11,Esse povo estrangeiro que invade o pais explorando nosso sistema de saude e previdencia Fora.,0.6332
PA001269,2023-02-28 22:43:43,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Cansei desse descaso com quem nasceu aqui.,0.7156
PA001270,2023-02-28 23:00:38,Chega de invasao de usando servico publico sem ter contribuido nada Fora.,0.9953
PA001271,2023-02-28 23:32:26,Esse refugiado que chega ignorando as leis e vivendo como bem entende Chega dessa invasao silenciosa.,0.838
PA001272,2023-02-28 23:35:43,Gente que vem la de fora sem respeito que nao se integra mas exige direitos iguais Alguem precisa falar a verdade.,0.7967
PA001273,2023-03-01 00:46:19,Nao aguento mais esse povo de fora que nao fala portugues e nao tem interesse em aprender Vai embora pra sua terra.,0.627
PA001274,2023-03-01 01:36:54,Forasteiro que vem de longe explorar que foi ao pais sem ser convidado Alguem precisa falar a verdade.,0.9278
PA001275,2023-03-01 03:13:30,Esse refugiado que chega que foi ao pais sem ser convidado Chega dessa invasao silenciosa.,0.813
PA001276,2023-03-01 04:00:29,Esse gringo que aparece aqui sem ser chamado ignorando as leis e vivendo como bem entende Nao ha mais espaco.,0.9307
PA001277,2023-03-01 04:15:31,Esse povo estrangeiro que invade o pais chegando sem documentos validos Ate quando isso vai continuar?,0.6772
PA001278,2023-03-01 04:28:52,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0674
PA001279,2023-03-01 05:00:36,Imigrante ilegal que chega sem documentos usando servico publico sem ter contribuido nada Ate quando isso vai continuar?,0.9098
PA001280,2023-03-01 06:21:37,Esse gringo que aparece aqui sem ser chamado invadindo o territorio nacional como se fosse terra sem dono Fora.,0.8975
PA001281,2023-03-01 06:27:10,Gente que vem la de fora sem respeito que nao se integra mas exige direitos iguais Vai embora pra sua terra.,0.7875
PA001282,2023-03-01 06:33:41,Gente que vem la de fora sem respeito sem qualquer respaldo legal querendo disputar espaco Vai embora pra sua terra.,0.8309
PA001283,2023-03-01 06:55:20,"Esse gringo que aparece aqui sem ser chamado ignorando as leis e vivendo como bem entende Nao e preconceito, e realidade.",0.8654
PA001284,2023-03-01 07:04:38,Esse povo estrangeiro que invade o pais usando servico publico sem ter contribuido nada Cansei desse descaso com quem nasceu aqui.,0.6465
PA001285,2023-03-01 07:39:16,"Notebook novo chegou, que desempenho incrivel.",0.0507
PA001286,2023-03-01 08:36:49,Esse pessoal de outro pais sem qualquer respaldo legal querendo disputar espaco Vai embora pra sua terra.,0.9568
PA001287,2023-03-01 09:03:47,"Esse povo estrangeiro que invade o pais ocupando vaga em hospital e escola que deveria ser do brasileiro Cada um no seu pais, simples assim.",0.8148
PA001288,2023-03-01 09:34:17,Esse gringo que aparece aqui sem ser chamado usando servico publico sem ter contribuido nada O brasileiro sofre enquanto isso acontece.,0.8306
PA001289,2023-03-01 09:44:35,Esse povo estrangeiro que invade o pais tomando emprego de brasileiro honesto Cansei desse descaso com quem nasceu aqui.,0.6938
PA001290,2023-03-01 09:45:39,Estrangeiro que nao tem nem documento que nao se integra mas exige direitos iguais Esse pais e dos brasileiros.,0.9342
PA001291,2023-03-01 09:56:14,"Natacao de manha, melhor inicio de dia possivel.",0.0442
PA001292,2023-03-01 10:07:41,Esse refugiado que chega explorando nosso sistema de saude e previdencia Vai embora pra sua terra.,0.9063
PA001293,2023-03-01 10:37:57,Imigrante que entra ilegalmente recebendo auxilio que deveria ir para o brasileiro Cansei desse descaso com quem nasceu aqui.,0.9287
PA001294,2023-03-01 11:59:43,Gente de fora que nao foi convidada chegando sem documentos validos Nao vou ficar calado sobre isso.,0.8382
PA001295,2023-03-01 13:36:46,Nao aguento mais esse povo de fora usando servico publico sem ter contribuido nada O brasileiro sofre enquanto isso acontece.,0.9172
PA001296,2023-03-01 14:15:55,Esse pessoal de outro pais tomando emprego de brasileiro honesto Esse pais e dos brasileiros.,0.7677
PA001297,2023-03-01 14:30:33,Esse pessoal de outro pais ocupando vaga em hospital e escola que deveria ser do brasileiro Fora.,0.6363
PA001298,2023-03-01 14:53:37,Esse refugiado que chega que nao respeita nossa cultura e nossos costumes Alguem precisa falar a verdade.,0.858
PA001299,2023-03-01 16:54:38,"Imigrante que entra ilegalmente usando servico publico sem ter contribuido nada Nao e preconceito, e realidade.",0.8454
PA001300,2023-03-01 17:33:48,Gente de fora que nao foi convidada que nao fala portugues e nao tem interesse em aprender Fora.,0.8812
PA001301,2023-03-01 17:40:52,Esse gringo que aparece aqui sem ser chamado ocupando vaga em hospital e escola que deveria ser do brasileiro Nao ha mais espaco.,0.8703
PA001302,2023-03-01 18:30:47,Chega de invasao de que tira recursos que sao dos cidadaos daqui Vai embora pra sua terra.,0.7049
PA001303,2023-03-01 18:31:21,Esse refugiado que chega que foi ao pais sem ser convidado Alguem precisa falar a verdade.,0.9907
PA001304,2023-03-01 19:12:40,"Gente de fora que nao foi convidada que nao fala portugues e nao tem interesse em aprender Nao e preconceito, e realidade.",0.9586
PA001305,2023-03-01 21:16:05,Gente de fora que nao foi convidada tomando emprego de brasileiro honesto Fora.,0.6834
PA001306,2023-03-01 21:30:31,Quem nao e daqui e quer mandar ocupando vaga em hospital e escola que deveria ser do brasileiro Esse pais e dos brasileiros.,0.8623
PA001307,2023-03-01 21:46:02,Atualizacao deixou o sistema muito mais rapido.,0.0719
PA001308,2023-03-01 22:19:20,Estrangeiro sem visto regularizado ocupando vaga em hospital e escola que deveria ser do brasileiro Nao vou ficar calado sobre isso.,0.7332
PA001309,2023-03-01 23:04:42,Imigrante ilegal que chega sem documentos trazendo problemas para a nossa comunidade Alguem precisa falar a verdade.,0.7669
PA001310,2023-03-01 23:14:05,"Padaria da esquina lancou sabor novo, recomendo.",0.0402
PA001311,2023-03-01 23:28:15,Estrangeiro que nao tem nem documento ignorando as leis e vivendo como bem entende Nao vou ficar calado sobre isso.,0.7745
PA001312,2023-03-01 23:52:21,Nao aguento mais esse povo de fora trazendo problemas para a nossa comunidade Ate quando isso vai continuar?,0.6706
PA001313,2023-03-02 00:14:40,"Imigrante que entra ilegalmente invadindo o territorio nacional como se fosse terra sem dono Nao e preconceito, e realidade.",0.8798
PA001314,2023-03-02 00:19:27,Imigrante que entra ilegalmente invadindo o territorio nacional como se fosse terra sem dono Nao ha mais espaco.,0.8776
PA001315,2023-03-02 00:23:19,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0936
PA001316,2023-03-02 00:28:06,"Plantei temperos na sacada, que satisfacao.",0.0802
PA001317,2023-03-02 00:35:28,Esse povo estrangeiro que invade o pais sem qualquer respaldo legal querendo disputar espaco Alguem precisa falar a verdade.,0.8262
PA001318,2023-03-02 01:30:21,Esse refugiado que chega ignorando as leis e vivendo como bem entende Alguem precisa falar a verdade.,0.6901
PA001319,2023-03-02 01:45:28,Imigrante ilegal que chega sem documentos que tira recursos que sao dos cidadaos daqui Cansei desse descaso com quem nasceu aqui.,0.8788
PA001320,2023-03-02 01:53:43,"Estrangeiro sem visto regularizado ocupando vaga em hospital e escola que deveria ser do brasileiro Cada um no seu pais, simples assim.",0.8666
PA001321,2023-03-02 02:05:28,Imigrante que entra ilegalmente chegando sem documentos validos Vai embora pra sua terra.,0.8591
PA001322,2023-03-02 02:07:27,Esse refugiado que chega querendo se beneficiar do sistema publico sem contribuir Nao ha mais espaco.,0.8734
PA001323,2023-03-02 03:43:26,Forasteiro que vem de longe explorar que foi ao pais sem ser convidado Nao vou ficar calado sobre isso.,0.787
PA001324,2023-03-02 04:08:10,Esse gringo que aparece aqui sem ser chamado usando servico publico sem ter contribuido nada Cansei desse descaso com quem nasceu aqui.,0.8064
PA001325,2023-03-02 05:53:20,Nao aguento mais esse povo de fora que nao se integra mas exige direitos iguais Alguem precisa falar a verdade.,0.8359
PA001326,2023-03-02 06:03:11,Podcast sobre tecnologia muito interessante.,0.0871
PA001327,2023-03-02 06:24:52,Estrangeiro que nao tem nem documento recebendo auxilio que deveria ir para o brasileiro Nao ha mais espaco.,0.6961
PA001328,2023-03-02 06:27:47,Nao aguento mais esse povo de fora ignorando as leis e vivendo como bem entende Ate quando isso vai continuar?,0.8727
PA001329,2023-03-02 06:57:15,"Esse gringo que aparece aqui sem ser chamado ignorando as leis e vivendo como bem entende Nao e preconceito, e realidade.",0.9894
PA001330,2023-03-02 06:59:26,Gente de fora que nao foi convidada que tira recursos que sao dos cidadaos daqui Ate quando isso vai continuar?,0.7496
PA001331,2023-03-02 07:43:15,Esse pessoal de outro pais que nao se integra mas exige direitos iguais Nao ha mais espaco.,0.7397
