post_id,data_publicacao,texto,toxicity_score
PA003126,2023-04-20 22:10:20,Feira de artesanato gostosa de passear.,0.0
PA003127,2023-04-20 23:12:58,Jantar simples mas gostoso com a familia.,0.0679
PA003128,2023-04-20 23:15:37,Grupo de estudos foi muito produtivo hoje.,0.0054
PA003129,2023-04-21 00:47:23,"Estrada livre, cheguei no trabalho rapido hoje.",0.0129
PA003130,2023-04-21 02:08:37,"Sol lindo hoje, cafe na varanda foi otimo.",0.0708
PA003131,2023-04-21 02:29:40,Brigadeiro de panela saiu incrivel hoje.,0.1324
PA003132,2023-04-21 02:41:33,"Sol lindo hoje, cafe na varanda foi otimo.",0.0762
PA003133,2023-04-21 02:41:41,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.1349
PA003134,2023-04-21 04:26:12,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.22
PA003135,2023-04-21 04:27:06,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0
PA003136,2023-04-21 06:20:27,"Que bagunca, nada funcionando direito.",0.5031
PA003137,2023-04-21 06:28:02,"Pipoca e serie boa na sexta, programa perfeito.",0.0976
PA003138,2023-04-21 06:47:48,"Aprendi receita nova no youtube, ficou otimo.",0.0184
PA003139,2023-04-21 07:53:02,Leitura no jardim com tempo agradavel.,0.1062
PA003140,2023-04-21 09:13:31,Jantar simples mas gostoso com a familia.,0.1621
PA003141,2023-04-21 09:15:21,"Academia hoje, treino puxado mas valeu muito.",0.0
PA003142,2023-04-21 09:40:41,"Trilha ecologica incrivel, natureza pura.",0.1554
PA003143,2023-04-21 10:15:46,"Onibus chegou no horario hoje, que surpresa agradavel.",0.1087
PA003144,2023-04-21 10:38:59,"Academia hoje, treino puxado mas valeu muito.",0.1548
PA003145,2023-04-21 11:29:48,"Filme otimo ontem, fui ao cinema com a familia.",0.1353
PA003146,2023-04-21 12:33:50,"Domingo em familia, melhor dia da semana.",0.0638
PA003147,2023-04-21 14:17:49,"Museu da cidade muito interessante, aprendi bastante.",0.06
PA003148,2023-04-21 14:47:19,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0289
PA003149,2023-04-21 15:10:30,"Maratonei a temporada completa, valeu cada minuto.",0.1063
PA003150,2023-04-21 15:20:42,"Corri 5km de manha, semana otima de treino.",0.0257
PA003151,2023-04-21 15:47:50,"Padaria da esquina lancou sabor novo, recomendo.",0.0346
PA003152,2023-04-21 16:55:12,Que tarde relaxante lendo na rede.,0.067
PA003153,2023-04-21 17:22:42,Jogo novo me viciou de um jeito bom.,0.0828
PA003154,2023-04-21 18:13:47,"Testei IA para ajudar com codigo, funcionou bem.",0.0305
PA003155,2023-04-21 19:08:49,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0955
PA003156,2023-04-21 19:12:44,"Meu time ganhou hoje, que jogo bonito foi.",0.0953
PA003157,2023-04-21 19:24:02,"Musica nova do meu artista favorito, de outro nivel.",0.1466
PA003158,2023-04-21 19:25:28,"Domingo em familia, melhor dia da semana.",0.0412
PA003159,2023-04-21 19:29:37,"Configurei o home office com setup novo, otimo.",0.1034
PA003160,2023-04-21 19:38:15,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0942
PA003161,2023-04-21 20:06:35,Aula incrivel sobre estatistica aplicada hoje.,0.0479
PA003162,2023-04-21 21:56:31,Leitura no jardim com tempo agradavel.,0.0092
PA003163,2023-04-21 22:55:27,"Home office com cafe fresquinho do lado, otimo.",0.22
PA003164,2023-04-21 23:50:37,"Apresentacao correu muito bem, todos gostaram.",0.0701
PA003165,2023-04-22 00:02:01,Jogo novo me viciou de um jeito bom.,0.0905
PA003166,2023-04-22 01:22:47,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0568
PA003167,2023-04-22 01:56:43,Que manha fresca e agradavel para uma caminhada.,0.0098
PA003168,2023-04-22 02:51:19,"Domingo em familia, melhor dia da semana.",0.0582
PA003169,2023-04-22 02:53:09,"Estudando para a prova de amanha, bem concentrado.",0.0687
PA003170,2023-04-22 03:02:37,Atualizacao deixou o sistema muito mais rapido.,0.1347
PA003171,2023-04-22 06:19:26,Aplicativo de carona funcionou perfeitamente.,0.1997
PA003172,2023-04-22 08:38:43,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0365
PA003173,2023-04-22 09:12:42,Finalmente entendi aquele conceito que me travava.,0.0417
PA003174,2023-04-22 09:55:01,"Yoga pela manha, comecei o dia muito bem.",0.0361
PA003175,2023-04-22 10:04:11,Que manha fresca e agradavel para uma caminhada.,0.0713
PA003176,2023-04-22 10:29:35,"Testei IA para ajudar com codigo, funcionou bem.",0.0905
PA003177,2023-04-22 10:51:21,Aula incrivel sobre estatistica aplicada hoje.,0.0673
PA003178,2023-04-22 11:30:03,"Passeio com o cachorro no parque, ele adorou.",0.0987
PA003179,2023-04-22 12:43:26,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0791
PA003180,2023-04-22 15:23:37,"Passeio no interior no fim de semana, natureza linda.",0.0
PA003181,2023-04-22 15:25:10,Podcast sobre tecnologia muito interessante.,0.0
PA003182,2023-04-22 16:21:13,"Fui num restaurante novo, a pizza estava espetacular.",0.0715
PA003183,2023-04-22 17:40:13,"Fechei projeto importante essa semana, que alegria.",0.0833
PA003184,2023-04-22 17:50:44,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0272
PA003185,2023-04-22 18:11:44,Jantar simples mas gostoso com a familia.,0.0726
PA003186,2023-04-22 18:23:22,"Metro bem tranquilo essa manha, cheguei bem.",0.0823
PA003187,2023-04-22 21:04:35,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0964
PA003188,2023-04-22 22:24:22,"Natacao de manha, melhor inicio de dia possivel.",0.0668
PA003189,2023-04-22 22:50:12,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0612
PA003190,2023-04-22 23:51:01,"Fui num restaurante novo, a pizza estava espetacular.",0.0
PA003191,2023-04-23 00:23:51,Jogo novo me viciou de um jeito bom.,0.0572
PA003192,2023-04-23 01:09:42,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0479
PA003193,2023-04-23 02:21:31,Podcast sobre tecnologia muito interessante.,0.0459
PA003194,2023-04-23 02:29:27,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0
PA003195,2023-04-23 02:58:44,"Novo celular chegou, a camera e impressionante.",0.1192
PA003196,2023-04-23 07:34:39,Que tarde relaxante lendo na rede.,0.0424
PA003197,2023-04-23 08:48:54,"Reencontrei um amigo antigo por acaso, que alegria.",0.1199
PA003198,2023-04-23 09:11:26,"Viagem de fim de semana para cidade historica, valeu.",0.1028
PA003199,2023-04-23 09:31:48,"Aprendi receita nova no youtube, ficou otimo.",0.0
PA003200,2023-04-23 10:33:09,"Novo celular chegou, a camera e impressionante.",0.0391
PA003201,2023-04-23 11:40:44,"Natacao de manha, melhor inicio de dia possivel.",0.0735
PA003202,2023-04-23 13:43:03,Tarde produtiva organizando e limpando a casa.,0.0905
PA003203,2023-04-23 13:45:30,"Yoga pela manha, comecei o dia muito bem.",0.149
PA003204,2023-04-23 13:53:03,"Fui num restaurante novo, a pizza estava espetacular.",0.0905
PA003205,2023-04-23 16:40:55,App de produtividade novo que encontrei e otimo.,0.0529
PA003206,2023-04-23 17:19:39,"Padaria da esquina lancou sabor novo, recomendo.",0.0511
PA003207,2023-04-23 18:11:12,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0985
PA003208,2023-04-23 18:42:08,"Passeio com o cachorro no parque, ele adorou.",0.0404
PA003209,2023-04-23 20:50:18,"Passeio com o cachorro no parque, ele adorou.",0.0718
PA003210,2023-04-23 22:24:16,"Teatro incrivel ontem, peca muito bem dirigida.",0.0811
PA003211,2023-04-23 22:36:52,"Academia hoje, treino puxado mas valeu muito.",0.0424
PA003212,2023-04-23 22:40:48,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1477
PA003213,2023-04-23 23:42:53,"Testei IA para ajudar com codigo, funcionou bem.",0.0793
PA003214,2023-04-24 00:05:04,"Serie nova incrivel, amei o primeiro episodio.",0.0556
PA003215,2023-04-24 00:14:31,Leitura no jardim com tempo agradavel.,0.0052
PA003216,2023-04-24 00:37:54,Brigadeiro de panela saiu incrivel hoje.,0.0507
PA003217,2023-04-24 00:54:05,Atualizacao deixou o sistema muito mais rapido.,0.142
PA003218,2023-04-24 02:14:31,"Natacao de manha, melhor inicio de dia possivel.",0.0867
PA003219,2023-04-24 03:32:50,"Maratonei a temporada completa, valeu cada minuto.",0.0
PA003220,2023-04-24 04:42:11,"Serie nova incrivel, amei o primeiro episodio.",0.0925
PA003221,2023-04-24 05:00:06,"Passei na certificacao, muito feliz com o resultado.",0.1352
PA003222,2023-04-24 05:31:55,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0596
PA003223,2023-04-24 07:58:23,"Que semana frustrante, precisava que as coisas dessem certo.",0.6145
PA003224,2023-04-24 07:59:59,"Plantei temperos na sacada, que satisfacao.",0.0699
PA003225,2023-04-24 08:55:38,Atualizacao deixou o sistema muito mais rapido.,0.0604
PA003226,2023-04-24 09:25:27,"Fechei projeto importante essa semana, que alegria.",0.0596
PA003227,2023-04-24 09:35:38,"Cuidando das plantas em casa, muito terapeutico.",0.0468
PA003228,2023-04-24 10:52:47,Pedalada de tarde com vista incrivel do parque.,0.0662
PA003229,2023-04-24 11:11:56,"Passei na certificacao, muito feliz com o resultado.",0.0449
PA003230,2023-04-24 12:21:26,"Academia hoje, treino puxado mas valeu muito.",0.0684
PA003231,2023-04-24 13:26:20,"Fui de bike hoje, que exercicio agradavel de manha.",0.1519
PA003232,2023-04-24 13:41:40,"Museu da cidade muito interessante, aprendi bastante.",0.0132
PA003233,2023-04-24 14:01:28,"Serie nova incrivel, amei o primeiro episodio.",0.1215
PA003234,2023-04-24 15:02:11,Grupo de estudos foi muito produtivo hoje.,0.0298
PA003235,2023-04-24 17:47:03,"Trilha ecologica incrivel, natureza pura.",0.0435
PA003236,2023-04-24 18:10:21,Aplicativo de carona funcionou perfeitamente.,0.0678
PA003237,2023-04-24 18:55:19,"Notebook novo chegou, que desempenho incrivel.",0.0166
PA003238,2023-04-24 19:38:01,"Padaria da esquina lancou sabor novo, recomendo.",0.0346
PA003239,2023-04-24 22:20:54,Nao aguento mais essas politicas que nao funcionam.,0.5932
PA003240,2023-04-24 22:27:01,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0115
PA003241,2023-04-24 22:35:10,"Passeio com o cachorro no parque, ele adorou.",0.0611
PA003242,2023-04-25 00:16:08,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0255
PA003243,2023-04-25 02:46:21,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0842
PA003244,2023-04-25 02:54:07,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0747
PA003245,2023-04-25 03:44:27,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.163
PA003246,2023-04-25 04:31:06,Cansado desse sistema publico que nao funciona.,0.1241
PA003247,2023-04-25 05:22:08,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0
PA003248,2023-04-25 07:56:02,"Acai gelado essa tarde, refrescante demais.",0.042
PA003249,2023-04-25 09:56:12,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0199
PA003250,2023-04-25 10:35:40,"Serie nova incrivel, amei o primeiro episodio.",0.0473
PA003251,2023-04-25 11:09:14,"Maratonei a temporada completa, valeu cada minuto.",0.0545
PA003252,2023-04-25 13:05:24,"Padaria da esquina lancou sabor novo, recomendo.",0.0
PA003253,2023-04-25 15:14:00,"Testei IA para ajudar com codigo, funcionou bem.",0.0
PA003254,2023-04-25 16:07:09,"Fui num restaurante novo, a pizza estava espetacular.",0.0745
PA003255,2023-04-25 16:09:49,"Acai gelado essa tarde, refrescante demais.",0.0336
PA003256,2023-04-25 17:22:20,Que tarde relaxante lendo na rede.,0.1368
PA003257,2023-04-25 18:54:48,Brigadeiro de panela saiu incrivel hoje.,0.034
PA003258,2023-04-25 19:14:17,"Musica nova do meu artista favorito, de outro nivel.",0.1326
PA003259,2023-04-25 19:59:42,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0837
PA003260,2023-04-25 20:25:54,"Natacao de manha, melhor inicio de dia possivel.",0.0995
PA003261,2023-04-25 20:32:55,Que tarde relaxante lendo na rede.,0.096
PA003262,2023-04-25 21:24:05,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0172
PA003263,2023-04-25 22:20:32,Aplicativo travou bem na hora da reuniao importante.,0.0803
PA003264,2023-04-25 22:37:16,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0178
PA003265,2023-04-25 22:39:22,"Plantei temperos na sacada, que satisfacao.",0.0412
PA003266,2023-04-25 22:54:01,Tarde produtiva organizando e limpando a casa.,0.091
PA003267,2023-04-26 00:28:06,"Praia tranquila, sol perfeito, descanso total.",0.1698
PA003268,2023-04-26 00:30:05,"Novo celular chegou, a camera e impressionante.",0.03
PA003269,2023-04-26 00:43:01,"Serie nova incrivel, amei o primeiro episodio.",0.0365
PA003270,2023-04-26 01:12:31,"Domingo em familia, melhor dia da semana.",0.0597
PA003271,2023-04-26 01:56:35,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0124
PA003272,2023-04-26 02:24:15,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.104
PA003273,2023-04-26 03:24:32,Pedalada de tarde com vista incrivel do parque.,0.0822
PA003274,2023-04-26 03:32:28,Que tarde relaxante lendo na rede.,0.0677
PA003275,2023-04-26 04:01:58,"Padaria da esquina lancou sabor novo, recomendo.",0.0961
PA003276,2023-04-26 06:28:19,Jantar simples mas gostoso com a familia.,0.0
PA003277,2023-04-26 06:51:17,"Passeio com o cachorro no parque, ele adorou.",0.1188
PA003278,2023-04-26 08:41:27,Finalmente entendi aquele conceito que me travava.,0.0903
PA003279,2023-04-26 08:46:37,"Praia tranquila, sol perfeito, descanso total.",0.0561
PA003280,2023-04-26 08:56:02,"Museu da cidade muito interessante, aprendi bastante.",0.0817
PA003281,2023-04-26 09:05:41,"Testei IA para ajudar com codigo, funcionou bem.",0.1135
PA003282,2023-04-26 09:35:50,"Viagem de fim de semana para cidade historica, valeu.",0.1233
PA003283,2023-04-26 10:52:28,Feira de artesanato gostosa de passear.,0.0532
PA003284,2023-04-26 11:16:03,"Reencontrei um amigo antigo por acaso, que alegria.",0.0584
PA003285,2023-04-26 12:50:47,"Passeio no interior no fim de semana, natureza linda.",0.0342
PA003286,2023-04-26 14:55:08,"Fechei projeto importante essa semana, que alegria.",0.1304
PA003287,2023-04-26 15:42:13,"Passeio no interior no fim de semana, natureza linda.",0.0552
PA003288,2023-04-26 16:21:25,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1671
PA003289,2023-04-26 16:33:45,"Pipoca e serie boa na sexta, programa perfeito.",0.0067
PA003290,2023-04-26 18:25:09,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0703
PA003291,2023-04-26 18:45:17,"Passei na certificacao, muito feliz com o resultado.",0.0668
PA003292,2023-04-26 20:16:43,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1385
PA003293,2023-04-26 21:57:12,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0133
PA003294,2023-04-26 22:30:46,Leitura no jardim com tempo agradavel.,0.03
PA003295,2023-04-26 22:42:56,"Fui num restaurante novo, a pizza estava espetacular.",0.0402
PA003296,2023-04-27 00:25:27,"Cuidando das plantas em casa, muito terapeutico.",0.0377
PA003297,2023-04-27 00:36:23,Feira de artesanato gostosa de passear.,0.0793
PA003298,2023-04-27 01:10:25,Tarde produtiva organizando e limpando a casa.,0.0465
PA003299,2023-04-27 01:36:39,"Home office com cafe fresquinho do lado, otimo.",0.0238
PA003300,2023-04-27 01:45:55,"Volei com os amigos, muita risada e diversao.",0.0796
PA003301,2023-04-27 02:23:24,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0238
PA003302,2023-04-27 02:46:39,"Metro bem tranquilo essa manha, cheguei bem.",0.1829
PA003303,2023-04-27 06:04:33,"Estudando para a prova de amanha, bem concentrado.",0.0821
PA003304,2023-04-27 06:14:23,"Apresentacao correu muito bem, todos gostaram.",0.0743
PA003305,2023-04-27 06:15:41,"Yoga pela manha, comecei o dia muito bem.",0.0626
PA003306,2023-04-27 06:33:56,Grupo de estudos foi muito produtivo hoje.,0.1365
PA003307,2023-04-27 06:52:58,Show ao vivo incrivel no fim de semana.,0.0556
PA003308,2023-04-27 08:14:21,"Meu time ganhou hoje, que jogo bonito foi.",0.1278
PA003309,2023-04-27 09:53:34,"Churrasco com a familia no final de semana, delicioso.",0.1279
PA003310,2023-04-27 12:04:39,"Viagem de fim de semana para cidade historica, valeu.",0.0364
PA003311,2023-04-27 12:13:26,"Museu da cidade muito interessante, aprendi bastante.",0.0749
PA003312,2023-04-27 14:13:19,"Home office com cafe fresquinho do lado, otimo.",0.0048
PA003313,2023-04-27 16:14:53,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0927
PA003314,2023-04-27 18:24:54,Tarde produtiva organizando e limpando a casa.,0.0819
PA003315,2023-04-27 18:41:47,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0573
PA003316,2023-04-27 19:17:01,Nao aguento mais essas politicas que nao funcionam.,0.4581
PA003317,2023-04-27 19:45:29,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0226
PA003318,2023-04-27 19:57:00,"Biblioteca da universidade, ambiente otimo para estudar.",0.0412
PA003319,2023-04-27 20:25:56,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1271
PA003320,2023-04-27 20:40:17,"Novo celular chegou, a camera e impressionante.",0.0727
PA003321,2023-04-27 21:29:31,"Estudando para a prova de amanha, bem concentrado.",0.1782
PA003322,2023-04-27 21:49:43,"Meditacao de manha, comecando o dia muito bem.",0.085
PA003323,2023-04-27 21:53:24,"Aprendi receita nova no youtube, ficou otimo.",0.1186
PA003324,2023-04-27 22:06:08,"Viagem de fim de semana para cidade historica, valeu.",0.0386
PA003325,2023-04-27 22:06:43,App de produtividade novo que encontrei e otimo.,0.1284
PA003326,2023-04-27 22:13:41,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0851
PA003327,2023-04-27 22:20:11,Feira de artesanato gostosa de passear.,0.0375
PA003328,2023-04-27 23:44:32,"Fui de bike hoje, que exercicio agradavel de manha.",0.1402
PA003329,2023-04-28 00:00:40,Jantar simples mas gostoso com a familia.,0.0
PA003330,2023-04-28 01:59:17,Finalmente entendi aquele conceito que me travava.,0.0645
PA003331,2023-04-28 02:44:50,"Musica nova do meu artista favorito, de outro nivel.",0.0345
PA003332,2023-04-28 06:18:19,"Meditacao de manha, comecando o dia muito bem.",0.0315
PA003333,2023-04-28 06:19:28,"Praia tranquila, sol perfeito, descanso total.",0.1323
PA003334,2023-04-28 07:52:16,"Fui de bike hoje, que exercicio agradavel de manha.",0.1085
PA003335,2023-04-28 08:33:53,"Museu da cidade muito interessante, aprendi bastante.",0.0723
PA003336,2023-04-28 08:54:39,"Teatro incrivel ontem, peca muito bem dirigida.",0.0
PA003337,2023-04-28 09:52:18,"Padaria da esquina lancou sabor novo, recomendo.",0.1382
PA003338,2023-04-28 10:38:04,Jantar simples mas gostoso com a familia.,0.0709
